Processing problem size: 100
Please wait, computing 10000 TSP100 instances...
[1/10000] Instance: TSP100_0, dim: 100, BKS: 7.4015, NN cost: 9.1535, GAP: 23.6711%
[5590/10000] Instance: TSP100_5589, dim: 100, BKS: 7.3011, NN cost: 9.4442, GAP: 29.3532%
[5591/10000] Instance: TSP100_5590, dim: 100, BKS: 7.8052, NN cost: 9.7761, GAP: 25.2506%
[5592/10000] Instance: TSP100_5591, dim: 100, BKS: 7.7548, NN cost: 10.4058, GAP: 34.1847%
[5593/10000] Instance: TSP100_5592, dim: 100, BKS: 7.8119, NN cost: 9.6627, GAP: 23.6909%
[5594/10000] Instance: TSP100_5593, dim: 100, BKS: 7.6473, NN cost: 9.5987, GAP: 25.5168%
[5595/10000] Instance: TSP100_5594, dim: 100, BKS: 8.0625, NN cost: 10.0753, GAP: 24.9640%
[5596/10000] Instance: TSP100_5595, dim: 100, BKS: 7.3884, NN cost: 9.5322, GAP: 29.0158%
[5597/10000] Instance: TSP100_5596, dim: 100, BKS: 7.8940, NN cost: 10.4163, GAP: 31.9529%
[5598/10000] Instance: TSP100_5597, dim: 100, BKS: 7.2347, NN cost: 8.5693, GAP: 18.4485%
[5599/10000] Instance: TSP100_5598, dim: 100, BKS: 7.7210, NN cost: 9.7990, GAP: 26.9146%
[5600/10000] Instance: TSP100_5599, dim: 100, BKS: 7.6927, NN cost: 9.3998, GAP: 22.1909%
[5601/10000] Instance: TSP100_5600, dim: 100, BKS: 7.5110, NN cost: 9.3530, GAP: 24.5229%
[5602/10000] Instance: TSP100_5601, dim: 100, BKS: 7.6184, NN cost: 9.1450, GAP: 20.0381%
[5603/10000] Instance: TSP100_5602, dim: 100, BKS: 7.7966, NN cost: 10.0714, GAP: 29.1773%
[5604/10000] Instance: TSP100_5603, dim: 100, BKS: 7.6072, NN cost: 9.3158, GAP: 22.4608%
[5605/10000] Instance: TSP100_5604, dim: 100, BKS: 7.4191, NN cost: 8.9399, GAP: 20.4981%
[5606/10000] Instance: TSP100_5605, dim: 100, BKS: 7.5809, NN cost: 8.9359, GAP: 17.8745%
[5607/10000] Instance: TSP100_5606, dim: 100, BKS: 7.5694, NN cost: 9.3065, GAP: 22.9498%
[5608/10000] Instance: TSP100_5607, dim: 100, BKS: 7.8530, NN cost: 9.5364, GAP: 21.4356%
[5609/10000] Instance: TSP100_5608, dim: 100, BKS: 7.5279, NN cost: 8.9611, GAP: 19.0385%
[5610/10000] Instance: TSP100_5609, dim: 100, BKS: 7.8503, NN cost: 9.4964, GAP: 20.9685%
[5611/10000] Instance: TSP100_5610, dim: 100, BKS: 7.6800, NN cost: 9.7779, GAP: 27.3166%
[5612/10000] Instance: TSP100_5611, dim: 100, BKS: 7.2925, NN cost: 9.2550, GAP: 26.9101%
[5613/10000] Instance: TSP100_5612, dim: 100, BKS: 8.2879, NN cost: 10.6131, GAP: 28.0549%
[5614/10000] Instance: TSP100_5613, dim: 100, BKS: 7.6069, NN cost: 9.4103, GAP: 23.7068%
[5615/10000] Instance: TSP100_5614, dim: 100, BKS: 8.2062, NN cost: 9.9776, GAP: 21.5855%
[5616/10000] Instance: TSP100_5615, dim: 100, BKS: 8.1002, NN cost: 9.5114, GAP: 17.4211%
[5617/10000] Instance: TSP100_5616, dim: 100, BKS: 7.3039, NN cost: 8.5812, GAP: 17.4884%
[5618/10000] Instance: TSP100_5617, dim: 100, BKS: 7.8384, NN cost: 9.8432, GAP: 25.5760%
[5619/10000] Instance: TSP100_5618, dim: 100, BKS: 7.7201, NN cost: 9.5542, GAP: 23.7579%
[5620/10000] Instance: TSP100_5619, dim: 100, BKS: 7.6669, NN cost: 9.9673, GAP: 30.0037%
[5621/10000] Instance: TSP100_5620, dim: 100, BKS: 7.9630, NN cost: 11.0809, GAP: 39.1548%
[5622/10000] Instance: TSP100_5621, dim: 100, BKS: 7.5061, NN cost: 8.8875, GAP: 18.4039%
[5623/10000] Instance: TSP100_5622, dim: 100, BKS: 7.9107, NN cost: 10.2550, GAP: 29.6345%
[5624/10000] Instance: TSP100_5623, dim: 100, BKS: 7.8398, NN cost: 9.7426, GAP: 24.2717%
[5625/10000] Instance: TSP100_5624, dim: 100, BKS: 7.6539, NN cost: 8.7091, GAP: 13.7854%
[5626/10000] Instance: TSP100_5625, dim: 100, BKS: 7.9661, NN cost: 10.1042, GAP: 26.8395%
[5627/10000] Instance: TSP100_5626, dim: 100, BKS: 7.5051, NN cost: 8.9544, GAP: 19.3107%
[5628/10000] Instance: TSP100_5627, dim: 100, BKS: 7.7158, NN cost: 8.8839, GAP: 15.1391%
[5629/10000] Instance: TSP100_5628, dim: 100, BKS: 7.9010, NN cost: 9.8559, GAP: 24.7429%
[5630/10000] Instance: TSP100_5629, dim: 100, BKS: 7.5761, NN cost: 10.1543, GAP: 34.0308%
[5631/10000] Instance: TSP100_5630, dim: 100, BKS: 7.9695, NN cost: 9.4877, GAP: 19.0504%
[5632/10000] Instance: TSP100_5631, dim: 100, BKS: 7.5730, NN cost: 9.1644, GAP: 21.0137%
[5633/10000] Instance: TSP100_5632, dim: 100, BKS: 7.5709, NN cost: 9.8479, GAP: 30.0758%
[5634/10000] Instance: TSP100_5633, dim: 100, BKS: 8.1073, NN cost: 9.4717, GAP: 16.8295%
[5635/10000] Instance: TSP100_5634, dim: 100, BKS: 7.5285, NN cost: 9.0978, GAP: 20.8441%
[5636/10000] Instance: TSP100_5635, dim: 100, BKS: 7.8444, NN cost: 9.8505, GAP: 25.5746%
[5637/10000] Instance: TSP100_5636, dim: 100, BKS: 7.5895, NN cost: 9.0608, GAP: 19.3858%
[5638/10000] Instance: TSP100_5637, dim: 100, BKS: 7.7532, NN cost: 9.5646, GAP: 23.3627%
[5639/10000] Instance: TSP100_5638, dim: 100, BKS: 7.7878, NN cost: 8.8904, GAP: 14.1579%
[5640/10000] Instance: TSP100_5639, dim: 100, BKS: 7.8885, NN cost: 9.1580, GAP: 16.0919%
[5641/10000] Instance: TSP100_5640, dim: 100, BKS: 7.8149, NN cost: 10.3554, GAP: 32.5078%
[5642/10000] Instance: TSP100_5641, dim: 100, BKS: 7.7858, NN cost: 9.4346, GAP: 21.1766%
[5643/10000] Instance: TSP100_5642, dim: 100, BKS: 7.9448, NN cost: 10.5901, GAP: 33.2968%
[5644/10000] Instance: TSP100_5643, dim: 100, BKS: 7.8100, NN cost: 10.1180, GAP: 29.5526%
[5645/10000] Instance: TSP100_5644, dim: 100, BKS: 7.8187, NN cost: 9.5994, GAP: 22.7744%
[5646/10000] Instance: TSP100_5645, dim: 100, BKS: 7.3777, NN cost: 10.0185, GAP: 35.7942%
[5647/10000] Instance: TSP100_5646, dim: 100, BKS: 7.7146, NN cost: 9.5825, GAP: 24.2122%
[5648/10000] Instance: TSP100_5647, dim: 100, BKS: 7.7583, NN cost: 10.4846, GAP: 35.1397%
[5649/10000] Instance: TSP100_5648, dim: 100, BKS: 7.6061, NN cost: 9.3658, GAP: 23.1352%
[5650/10000] Instance: TSP100_5649, dim: 100, BKS: 7.9909, NN cost: 9.6701, GAP: 21.0128%
[5651/10000] Instance: TSP100_5650, dim: 100, BKS: 7.5102, NN cost: 9.9655, GAP: 32.6928%
[5652/10000] Instance: TSP100_5651, dim: 100, BKS: 7.4625, NN cost: 9.6779, GAP: 29.6872%
[5653/10000] Instance: TSP100_5652, dim: 100, BKS: 7.5143, NN cost: 9.5209, GAP: 26.7041%
[5654/10000] Instance: TSP100_5653, dim: 100, BKS: 7.8004, NN cost: 10.0333, GAP: 28.6245%
[5655/10000] Instance: TSP100_5654, dim: 100, BKS: 7.4626, NN cost: 8.8182, GAP: 18.1667%
[5656/10000] Instance: TSP100_5655, dim: 100, BKS: 7.4136, NN cost: 8.8482, GAP: 19.3509%
[5657/10000] Instance: TSP100_5656, dim: 100, BKS: 7.9522, NN cost: 10.0071, GAP: 25.8408%
[5658/10000] Instance: TSP100_5657, dim: 100, BKS: 7.8369, NN cost: 9.6323, GAP: 22.9095%
[5659/10000] Instance: TSP100_5658, dim: 100, BKS: 8.0445, NN cost: 10.0813, GAP: 25.3189%
[5660/10000] Instance: TSP100_5659, dim: 100, BKS: 7.9341, NN cost: 9.1487, GAP: 15.3089%
[5661/10000] Instance: TSP100_5660, dim: 100, BKS: 7.6366, NN cost: 9.2753, GAP: 21.4596%
[5662/10000] Instance: TSP100_5661, dim: 100, BKS: 7.5885, NN cost: 8.8015, GAP: 15.9845%
[5663/10000] Instance: TSP100_5662, dim: 100, BKS: 7.7271, NN cost: 9.7834, GAP: 26.6112%
[5664/10000] Instance: TSP100_5663, dim: 100, BKS: 7.5055, NN cost: 8.9957, GAP: 19.8551%
[5665/10000] Instance: TSP100_5664, dim: 100, BKS: 7.7474, NN cost: 9.5952, GAP: 23.8507%
[5666/10000] Instance: TSP100_5665, dim: 100, BKS: 7.7717, NN cost: 9.0910, GAP: 16.9753%
[5667/10000] Instance: TSP100_5666, dim: 100, BKS: 7.8818, NN cost: 9.5984, GAP: 21.7787%
[5668/10000] Instance: TSP100_5667, dim: 100, BKS: 7.6593, NN cost: 10.1693, GAP: 32.7705%
[5669/10000] Instance: TSP100_5668, dim: 100, BKS: 7.8105, NN cost: 10.1583, GAP: 30.0588%
[5670/10000] Instance: TSP100_5669, dim: 100, BKS: 7.8498, NN cost: 9.9367, GAP: 26.5848%
[5671/10000] Instance: TSP100_5670, dim: 100, BKS: 7.7348, NN cost: 10.5778, GAP: 36.7569%
[5672/10000] Instance: TSP100_5671, dim: 100, BKS: 7.4277, NN cost: 9.4454, GAP: 27.1645%
[5673/10000] Instance: TSP100_5672, dim: 100, BKS: 8.0553, NN cost: 8.8252, GAP: 9.5570%
[5674/10000] Instance: TSP100_5673, dim: 100, BKS: 7.7393, NN cost: 9.7480, GAP: 25.9542%
[5675/10000] Instance: TSP100_5674, dim: 100, BKS: 8.0681, NN cost: 9.7023, GAP: 20.2543%
[5676/10000] Instance: TSP100_5675, dim: 100, BKS: 7.7244, NN cost: 9.6103, GAP: 24.4145%
[5677/10000] Instance: TSP100_5676, dim: 100, BKS: 7.8986, NN cost: 9.5696, GAP: 21.1556%
[5678/10000] Instance: TSP100_5677, dim: 100, BKS: 8.2156, NN cost: 9.8342, GAP: 19.7015%
[5679/10000] Instance: TSP100_5678, dim: 100, BKS: 8.1627, NN cost: 10.3398, GAP: 26.6702%
[5680/10000] Instance: TSP100_5679, dim: 100, BKS: 8.1324, NN cost: 10.2788, GAP: 26.3933%
[5681/10000] Instance: TSP100_5680, dim: 100, BKS: 7.5738, NN cost: 10.1982, GAP: 34.6501%
[5682/10000] Instance: TSP100_5681, dim: 100, BKS: 7.9241, NN cost: 9.7407, GAP: 22.9242%
[5683/10000] Instance: TSP100_5682, dim: 100, BKS: 7.6817, NN cost: 9.8214, GAP: 27.8537%
[5684/10000] Instance: TSP100_5683, dim: 100, BKS: 7.4382, NN cost: 9.4518, GAP: 27.0722%
[5685/10000] Instance: TSP100_5684, dim: 100, BKS: 7.6600, NN cost: 10.2247, GAP: 33.4806%
[5686/10000] Instance: TSP100_5685, dim: 100, BKS: 7.8235, NN cost: 9.8900, GAP: 26.4144%
[5687/10000] Instance: TSP100_5686, dim: 100, BKS: 7.9815, NN cost: 10.9132, GAP: 36.7302%
[5688/10000] Instance: TSP100_5687, dim: 100, BKS: 7.6715, NN cost: 9.7008, GAP: 26.4528%
[5689/10000] Instance: TSP100_5688, dim: 100, BKS: 7.5942, NN cost: 9.8205, GAP: 29.3161%
[5690/10000] Instance: TSP100_5689, dim: 100, BKS: 7.6555, NN cost: 9.5783, GAP: 25.1173%
[5691/10000] Instance: TSP100_5690, dim: 100, BKS: 8.2061, NN cost: 9.7648, GAP: 18.9934%
[5692/10000] Instance: TSP100_5691, dim: 100, BKS: 7.8265, NN cost: 10.1358, GAP: 29.5065%
[5693/10000] Instance: TSP100_5692, dim: 100, BKS: 7.9526, NN cost: 9.0388, GAP: 13.6583%
[5694/10000] Instance: TSP100_5693, dim: 100, BKS: 7.3232, NN cost: 8.5130, GAP: 16.2472%
[5695/10000] Instance: TSP100_5694, dim: 100, BKS: 7.3967, NN cost: 8.7327, GAP: 18.0625%
[5696/10000] Instance: TSP100_5695, dim: 100, BKS: 7.6951, NN cost: 9.1653, GAP: 19.1058%
[5697/10000] Instance: TSP100_5696, dim: 100, BKS: 7.8884, NN cost: 10.1053, GAP: 28.1041%
[5698/10000] Instance: TSP100_5697, dim: 100, BKS: 7.9563, NN cost: 9.7579, GAP: 22.6440%
[5699/10000] Instance: TSP100_5698, dim: 100, BKS: 7.9330, NN cost: 9.8695, GAP: 24.4106%
[5700/10000] Instance: TSP100_5699, dim: 100, BKS: 7.8876, NN cost: 9.7208, GAP: 23.2403%
[5701/10000] Instance: TSP100_5700, dim: 100, BKS: 7.6923, NN cost: 10.7778, GAP: 40.1115%
[5702/10000] Instance: TSP100_5701, dim: 100, BKS: 7.6610, NN cost: 8.6230, GAP: 12.5575%
[5703/10000] Instance: TSP100_5702, dim: 100, BKS: 7.7477, NN cost: 10.3138, GAP: 33.1216%
[5704/10000] Instance: TSP100_5703, dim: 100, BKS: 7.6920, NN cost: 9.7527, GAP: 26.7906%
[5705/10000] Instance: TSP100_5704, dim: 100, BKS: 7.8799, NN cost: 11.1006, GAP: 40.8718%
[5706/10000] Instance: TSP100_5705, dim: 100, BKS: 7.9768, NN cost: 10.2516, GAP: 28.5173%
[5707/10000] Instance: TSP100_5706, dim: 100, BKS: 7.8242, NN cost: 10.0212, GAP: 28.0802%
[5708/10000] Instance: TSP100_5707, dim: 100, BKS: 7.5082, NN cost: 9.3756, GAP: 24.8712%
[5709/10000] Instance: TSP100_5708, dim: 100, BKS: 7.6240, NN cost: 9.2405, GAP: 21.2020%
[5710/10000] Instance: TSP100_5709, dim: 100, BKS: 7.6333, NN cost: 9.7366, GAP: 27.5539%
[5711/10000] Instance: TSP100_5710, dim: 100, BKS: 7.8191, NN cost: 9.5381, GAP: 21.9854%
[5712/10000] Instance: TSP100_5711, dim: 100, BKS: 7.7014, NN cost: 9.2250, GAP: 19.7836%
[5713/10000] Instance: TSP100_5712, dim: 100, BKS: 7.4703, NN cost: 8.8069, GAP: 17.8915%
[5714/10000] Instance: TSP100_5713, dim: 100, BKS: 7.8558, NN cost: 9.1129, GAP: 16.0016%
[5715/10000] Instance: TSP100_5714, dim: 100, BKS: 7.4545, NN cost: 9.2514, GAP: 24.1055%
[5716/10000] Instance: TSP100_5715, dim: 100, BKS: 7.8634, NN cost: 10.2432, GAP: 30.2635%
[5717/10000] Instance: TSP100_5716, dim: 100, BKS: 7.6708, NN cost: 9.8312, GAP: 28.1649%
[5718/10000] Instance: TSP100_5717, dim: 100, BKS: 7.4610, NN cost: 9.3519, GAP: 25.3448%
[5719/10000] Instance: TSP100_5718, dim: 100, BKS: 7.9200, NN cost: 10.0867, GAP: 27.3570%
[5720/10000] Instance: TSP100_5719, dim: 100, BKS: 7.7367, NN cost: 9.0964, GAP: 17.5753%
[5721/10000] Instance: TSP100_5720, dim: 100, BKS: 7.8828, NN cost: 9.0785, GAP: 15.1677%
[5722/10000] Instance: TSP100_5721, dim: 100, BKS: 8.1646, NN cost: 10.5551, GAP: 29.2793%
[5723/10000] Instance: TSP100_5722, dim: 100, BKS: 7.6964, NN cost: 9.3975, GAP: 22.1028%
[5724/10000] Instance: TSP100_5723, dim: 100, BKS: 7.4818, NN cost: 9.9074, GAP: 32.4187%
[5725/10000] Instance: TSP100_5724, dim: 100, BKS: 8.0455, NN cost: 9.7482, GAP: 21.1631%
[5726/10000] Instance: TSP100_5725, dim: 100, BKS: 7.7422, NN cost: 9.1002, GAP: 17.5402%
[5727/10000] Instance: TSP100_5726, dim: 100, BKS: 7.5979, NN cost: 10.0955, GAP: 32.8723%
[5728/10000] Instance: TSP100_5727, dim: 100, BKS: 7.9865, NN cost: 9.7357, GAP: 21.9015%
[5729/10000] Instance: TSP100_5728, dim: 100, BKS: 7.7879, NN cost: 9.7123, GAP: 24.7105%
[5730/10000] Instance: TSP100_5729, dim: 100, BKS: 7.6695, NN cost: 9.3594, GAP: 22.0338%
[5731/10000] Instance: TSP100_5730, dim: 100, BKS: 7.9502, NN cost: 10.1996, GAP: 28.2936%
[5732/10000] Instance: TSP100_5731, dim: 100, BKS: 7.7638, NN cost: 10.0424, GAP: 29.3494%
[5733/10000] Instance: TSP100_5732, dim: 100, BKS: 8.0724, NN cost: 10.7459, GAP: 33.1187%
[5734/10000] Instance: TSP100_5733, dim: 100, BKS: 7.5858, NN cost: 8.6807, GAP: 14.4333%
[5735/10000] Instance: TSP100_5734, dim: 100, BKS: 7.7558, NN cost: 9.5444, GAP: 23.0610%
[5736/10000] Instance: TSP100_5735, dim: 100, BKS: 7.9833, NN cost: 10.4583, GAP: 31.0018%
[5737/10000] Instance: TSP100_5736, dim: 100, BKS: 7.7571, NN cost: 10.2215, GAP: 31.7692%
[5738/10000] Instance: TSP100_5737, dim: 100, BKS: 7.6118, NN cost: 9.4500, GAP: 24.1491%
[5739/10000] Instance: TSP100_5738, dim: 100, BKS: 7.6352, NN cost: 9.0173, GAP: 18.1015%
[5740/10000] Instance: TSP100_5739, dim: 100, BKS: 7.3177, NN cost: 9.4647, GAP: 29.3390%
[5741/10000] Instance: TSP100_5740, dim: 100, BKS: 7.5706, NN cost: 10.5601, GAP: 39.4881%
[5742/10000] Instance: TSP100_5741, dim: 100, BKS: 7.7681, NN cost: 10.1085, GAP: 30.1292%
[5743/10000] Instance: TSP100_5742, dim: 100, BKS: 7.4198, NN cost: 9.8407, GAP: 32.6279%
[5744/10000] Instance: TSP100_5743, dim: 100, BKS: 8.1647, NN cost: 9.3386, GAP: 14.3772%
[5745/10000] Instance: TSP100_5744, dim: 100, BKS: 7.7747, NN cost: 10.0480, GAP: 29.2396%
[5746/10000] Instance: TSP100_5745, dim: 100, BKS: 7.8694, NN cost: 9.9039, GAP: 25.8544%
[5747/10000] Instance: TSP100_5746, dim: 100, BKS: 7.6191, NN cost: 9.2556, GAP: 21.4779%
[5748/10000] Instance: TSP100_5747, dim: 100, BKS: 7.7371, NN cost: 9.5340, GAP: 23.2248%
[5749/10000] Instance: TSP100_5748, dim: 100, BKS: 7.5673, NN cost: 10.5815, GAP: 39.8310%
[5750/10000] Instance: TSP100_5749, dim: 100, BKS: 7.8486, NN cost: 9.1662, GAP: 16.7885%
[5751/10000] Instance: TSP100_5750, dim: 100, BKS: 7.6701, NN cost: 8.6464, GAP: 12.7298%
[5752/10000] Instance: TSP100_5751, dim: 100, BKS: 8.0936, NN cost: 11.1665, GAP: 37.9678%
[5753/10000] Instance: TSP100_5752, dim: 100, BKS: 7.8444, NN cost: 9.7557, GAP: 24.3653%
[5754/10000] Instance: TSP100_5753, dim: 100, BKS: 7.4207, NN cost: 10.2454, GAP: 38.0658%
[5755/10000] Instance: TSP100_5754, dim: 100, BKS: 7.5988, NN cost: 10.1707, GAP: 33.8466%
[5756/10000] Instance: TSP100_5755, dim: 100, BKS: 7.5040, NN cost: 9.1033, GAP: 21.3135%
[5757/10000] Instance: TSP100_5756, dim: 100, BKS: 7.8175, NN cost: 9.2559, GAP: 18.4006%
[5758/10000] Instance: TSP100_5757, dim: 100, BKS: 7.6314, NN cost: 8.9202, GAP: 16.8888%
[5759/10000] Instance: TSP100_5758, dim: 100, BKS: 8.1372, NN cost: 10.3430, GAP: 27.1070%
[5760/10000] Instance: TSP100_5759, dim: 100, BKS: 7.8867, NN cost: 10.8194, GAP: 37.1865%
[5761/10000] Instance: TSP100_5760, dim: 100, BKS: 7.8521, NN cost: 9.9525, GAP: 26.7486%
[5762/10000] Instance: TSP100_5761, dim: 100, BKS: 7.7492, NN cost: 9.1928, GAP: 18.6296%
[5763/10000] Instance: TSP100_5762, dim: 100, BKS: 8.0169, NN cost: 9.7636, GAP: 21.7878%
[5764/10000] Instance: TSP100_5763, dim: 100, BKS: 7.8032, NN cost: 10.1777, GAP: 30.4287%
[5765/10000] Instance: TSP100_5764, dim: 100, BKS: 8.2188, NN cost: 10.1917, GAP: 24.0058%
[5766/10000] Instance: TSP100_5765, dim: 100, BKS: 7.8260, NN cost: 9.9033, GAP: 26.5434%
[5767/10000] Instance: TSP100_5766, dim: 100, BKS: 7.6265, NN cost: 9.1744, GAP: 20.2969%
[5768/10000] Instance: TSP100_5767, dim: 100, BKS: 7.7607, NN cost: 9.5808, GAP: 23.4523%
[5769/10000] Instance: TSP100_5768, dim: 100, BKS: 7.4389, NN cost: 9.2601, GAP: 24.4826%
[5770/10000] Instance: TSP100_5769, dim: 100, BKS: 7.9899, NN cost: 10.6501, GAP: 33.2946%
[5771/10000] Instance: TSP100_5770, dim: 100, BKS: 8.1322, NN cost: 10.4062, GAP: 27.9625%
[5772/10000] Instance: TSP100_5771, dim: 100, BKS: 7.5602, NN cost: 9.0183, GAP: 19.2863%
[5773/10000] Instance: TSP100_5772, dim: 100, BKS: 7.5483, NN cost: 9.9138, GAP: 31.3380%
[5774/10000] Instance: TSP100_5773, dim: 100, BKS: 8.0674, NN cost: 10.5833, GAP: 31.1862%
[5775/10000] Instance: TSP100_5774, dim: 100, BKS: 7.6998, NN cost: 10.0259, GAP: 30.2100%
[5776/10000] Instance: TSP100_5775, dim: 100, BKS: 7.7253, NN cost: 9.7410, GAP: 26.0931%
[5777/10000] Instance: TSP100_5776, dim: 100, BKS: 8.0506, NN cost: 9.4117, GAP: 16.9079%
[5778/10000] Instance: TSP100_5777, dim: 100, BKS: 7.7453, NN cost: 9.9705, GAP: 28.7297%
[5779/10000] Instance: TSP100_5778, dim: 100, BKS: 7.6877, NN cost: 8.9417, GAP: 16.3121%
[5780/10000] Instance: TSP100_5779, dim: 100, BKS: 7.3311, NN cost: 9.5276, GAP: 29.9615%
[5781/10000] Instance: TSP100_5780, dim: 100, BKS: 7.8654, NN cost: 9.2625, GAP: 17.7628%
[5782/10000] Instance: TSP100_5781, dim: 100, BKS: 7.7567, NN cost: 9.2309, GAP: 19.0059%
[5783/10000] Instance: TSP100_5782, dim: 100, BKS: 7.1774, NN cost: 8.0398, GAP: 12.0149%
[5784/10000] Instance: TSP100_5783, dim: 100, BKS: 7.6273, NN cost: 9.4850, GAP: 24.3545%
[5785/10000] Instance: TSP100_5784, dim: 100, BKS: 7.5898, NN cost: 9.1135, GAP: 20.0748%
[5786/10000] Instance: TSP100_5785, dim: 100, BKS: 7.7635, NN cost: 9.7419, GAP: 25.4834%
[5787/10000] Instance: TSP100_5786, dim: 100, BKS: 7.6114, NN cost: 10.1306, GAP: 33.0984%
[5788/10000] Instance: TSP100_5787, dim: 100, BKS: 7.4762, NN cost: 9.0130, GAP: 20.5552%
[5789/10000] Instance: TSP100_5788, dim: 100, BKS: 7.4482, NN cost: 9.4594, GAP: 27.0017%
[5790/10000] Instance: TSP100_5789, dim: 100, BKS: 7.7068, NN cost: 10.0434, GAP: 30.3195%
[5791/10000] Instance: TSP100_5790, dim: 100, BKS: 7.6766, NN cost: 9.7841, GAP: 27.4546%
[5792/10000] Instance: TSP100_5791, dim: 100, BKS: 7.7127, NN cost: 10.5702, GAP: 37.0506%
[5793/10000] Instance: TSP100_5792, dim: 100, BKS: 7.7876, NN cost: 9.3186, GAP: 19.6586%
[5794/10000] Instance: TSP100_5793, dim: 100, BKS: 7.8590, NN cost: 9.5912, GAP: 22.0413%
[5795/10000] Instance: TSP100_5794, dim: 100, BKS: 7.8785, NN cost: 9.5445, GAP: 21.1451%
[5796/10000] Instance: TSP100_5795, dim: 100, BKS: 7.4609, NN cost: 9.0033, GAP: 20.6736%
[5797/10000] Instance: TSP100_5796, dim: 100, BKS: 7.7803, NN cost: 10.2957, GAP: 32.3306%
[5798/10000] Instance: TSP100_5797, dim: 100, BKS: 7.7456, NN cost: 9.5341, GAP: 23.0914%
[5799/10000] Instance: TSP100_5798, dim: 100, BKS: 7.8105, NN cost: 9.7586, GAP: 24.9417%
[5800/10000] Instance: TSP100_5799, dim: 100, BKS: 7.2691, NN cost: 8.7336, GAP: 20.1467%
[5801/10000] Instance: TSP100_5800, dim: 100, BKS: 8.0457, NN cost: 10.6115, GAP: 31.8904%
[5802/10000] Instance: TSP100_5801, dim: 100, BKS: 7.9066, NN cost: 9.8640, GAP: 24.7567%
[5803/10000] Instance: TSP100_5802, dim: 100, BKS: 7.6179, NN cost: 9.2153, GAP: 20.9693%
[5804/10000] Instance: TSP100_5803, dim: 100, BKS: 7.7689, NN cost: 10.7282, GAP: 38.0913%
[5805/10000] Instance: TSP100_5804, dim: 100, BKS: 7.7649, NN cost: 10.8067, GAP: 39.1750%
[5806/10000] Instance: TSP100_5805, dim: 100, BKS: 7.8227, NN cost: 9.3938, GAP: 20.0838%
[5807/10000] Instance: TSP100_5806, dim: 100, BKS: 7.7575, NN cost: 10.3674, GAP: 33.6434%
[5808/10000] Instance: TSP100_5807, dim: 100, BKS: 7.8721, NN cost: 9.1172, GAP: 15.8157%
[5809/10000] Instance: TSP100_5808, dim: 100, BKS: 7.9304, NN cost: 9.2668, GAP: 16.8520%
[5810/10000] Instance: TSP100_5809, dim: 100, BKS: 7.7063, NN cost: 8.6422, GAP: 12.1445%
[5811/10000] Instance: TSP100_5810, dim: 100, BKS: 7.9604, NN cost: 9.2704, GAP: 16.4567%
[5812/10000] Instance: TSP100_5811, dim: 100, BKS: 8.0442, NN cost: 10.7930, GAP: 34.1716%
[5813/10000] Instance: TSP100_5812, dim: 100, BKS: 7.7620, NN cost: 9.5601, GAP: 23.1655%
[5814/10000] Instance: TSP100_5813, dim: 100, BKS: 7.7015, NN cost: 10.0101, GAP: 29.9759%
[5815/10000] Instance: TSP100_5814, dim: 100, BKS: 7.6618, NN cost: 9.4866, GAP: 23.8167%
[5816/10000] Instance: TSP100_5815, dim: 100, BKS: 7.6152, NN cost: 8.8986, GAP: 16.8529%
[5817/10000] Instance: TSP100_5816, dim: 100, BKS: 7.8094, NN cost: 9.8714, GAP: 26.4041%
[5818/10000] Instance: TSP100_5817, dim: 100, BKS: 7.8718, NN cost: 9.1138, GAP: 15.7781%
[5819/10000] Instance: TSP100_5818, dim: 100, BKS: 7.7180, NN cost: 9.9006, GAP: 28.2803%
[5820/10000] Instance: TSP100_5819, dim: 100, BKS: 8.1185, NN cost: 9.9912, GAP: 23.0667%
[5821/10000] Instance: TSP100_5820, dim: 100, BKS: 7.7318, NN cost: 10.0660, GAP: 30.1900%
[5822/10000] Instance: TSP100_5821, dim: 100, BKS: 8.0546, NN cost: 10.2521, GAP: 27.2821%
[5823/10000] Instance: TSP100_5822, dim: 100, BKS: 7.3279, NN cost: 9.5618, GAP: 30.4844%
[5824/10000] Instance: TSP100_5823, dim: 100, BKS: 7.6988, NN cost: 9.6729, GAP: 25.6404%
[5825/10000] Instance: TSP100_5824, dim: 100, BKS: 7.8163, NN cost: 10.3222, GAP: 32.0604%
[5826/10000] Instance: TSP100_5825, dim: 100, BKS: 7.3684, NN cost: 9.5240, GAP: 29.2551%
[5827/10000] Instance: TSP100_5826, dim: 100, BKS: 7.7726, NN cost: 9.9151, GAP: 27.5634%
[5828/10000] Instance: TSP100_5827, dim: 100, BKS: 7.8143, NN cost: 9.4514, GAP: 20.9499%
[5829/10000] Instance: TSP100_5828, dim: 100, BKS: 7.2344, NN cost: 9.3163, GAP: 28.7774%
[5830/10000] Instance: TSP100_5829, dim: 100, BKS: 7.4363, NN cost: 8.8216, GAP: 18.6290%
[5831/10000] Instance: TSP100_5830, dim: 100, BKS: 7.9904, NN cost: 10.1859, GAP: 27.4775%
[5832/10000] Instance: TSP100_5831, dim: 100, BKS: 7.9149, NN cost: 9.4904, GAP: 19.9061%
[5833/10000] Instance: TSP100_5832, dim: 100, BKS: 7.7310, NN cost: 9.0854, GAP: 17.5197%
